time,gFx,gFy,gFz,wx,wy,wz
2026-07-01T12:03:59.150Z,-0.0052,-0.1355,-0.9775,-0.0442,0.0093,0.0056
2026-07-01T12:03:59.160Z,-0.0059,-0.1361,-0.9842,-0.0501,0.0354,-0.0039
2026-07-01T12:03:59.171Z,-0.0054,-0.1369,-0.9906,-0.0486,0.0413,-0.0068
2026-07-01T12:03:59.180Z,0.0045,-0.1349,-0.9961,-0.0331,0.0310,0.0005
2026-07-01T12:03:59.191Z,0.0109,-0.1377,-1.0011,-0.0106,0.0222,0.0127
2026-07-01T12:03:59.200Z,0.0065,-0.1360,-1.0036,0.0001,0.0192,0.0083
2026-07-01T12:03:59.210Z,0.0032,-0.1317,-1.0051,0.0180,0.0151,0.0043
2026-07-01T12:03:59.220Z,0.0051,-0.1328,-1.0025,0.0351,-0.0048,0.0099
2026-07-01T12:03:59.230Z,0.0098,-0.1320,-1.0033,0.0503,-0.0154,0.0179
2026-07-01T12:03:59.240Z,0.0077,-0.1318,-0.9971,0.0378,-0.0169,0.0188
2026-07-01T12:03:59.250Z,0.0025,-0.1303,-0.9893,0.0077,-0.0050,0.0089
2026-07-01T12:03:59.260Z,-0.0042,-0.1340,-0.9862,-0.0114,0.0160,0.0019
2026-07-01T12:03:59.270Z,-0.0042,-0.1378,-0.9870,-0.0137,0.0114,0.0017
2026-07-01T12:03:59.279Z,-0.0021,-0.1355,-0.9874,-0.0101,-0.0048,0.0053
2026-07-01T12:03:59.289Z,0.0030,-0.1359,-0.9907,-0.0031,-0.0157,0.0093
2026-07-01T12:03:59.302Z,0.0017,-0.1369,-0.9889,-0.0048,-0.0164,0.0149
2026-07-01T12:03:59.310Z,-0.0011,-0.1383,-0.9884,-0.0053,-0.0066,0.0150
2026-07-01T12:03:59.321Z,-0.0107,-0.1370,-0.9942,-0.0045,0.0029,0.0090
2026-07-01T12:03:59.330Z,-0.0169,-0.1337,-0.9993,0.0087,0.0147,0.0017
2026-07-01T12:03:59.339Z,-0.0139,-0.1343,-0.9994,0.0220,0.0171,-0.0018
2026-07-01T12:03:59.358Z,-0.0048,-0.1319,-0.9946,0.0262,0.0050,0.0017
2026-07-01T12:03:59.360Z,-0.0048,-0.1319,-0.9946,0.0211,-0.0107,0.0021
2026-07-01T12:03:59.369Z,-0.0013,-0.1317,-0.9907,0.0105,-0.0082,0.0002
2026-07-01T12:03:59.380Z,-0.0033,-0.1319,-0.9874,-0.0039,0.0059,-0.0086
2026-07-01T12:03:59.390Z,-0.0054,-0.1345,-0.9849,-0.0137,0.0231,-0.0127
2026-07-01T12:03:59.402Z,-0.0001,-0.1342,-0.9847,-0.0217,0.0272,-0.0101
2026-07-01T12:03:59.410Z,0.0004,-0.1341,-0.9874,-0.0169,0.0181,-0.0070
2026-07-01T12:03:59.420Z,0.0040,-0.1337,-0.9956,-0.0007,-0.0003,0.0004
2026-07-01T12:03:59.430Z,0.0049,-0.1335,-1.0004,0.0152,0.0049,0.0063
2026-07-01T12:03:59.440Z,0.0053,-0.1346,-0.9950,0.0202,0.0149,0.0063
2026-07-01T12:03:59.450Z,0.0030,-0.1345,-0.9892,0.0126,0.0107,0.0081
2026-07-01T12:03:59.459Z,-0.0009,-0.1369,-0.9872,0.0056,0.0059,0.0066
2026-07-01T12:03:59.469Z,-0.0040,-0.1360,-0.9903,-0.0051,0.0083,-0.0013
2026-07-01T12:03:59.480Z,-0.0046,-0.1345,-0.9859,-0.0050,0.0196,-0.0040
2026-07-01T12:03:59.490Z,-0.0010,-0.1338,-0.9852,-0.0186,0.0278,-0.0026
2026-07-01T12:03:59.502Z,0.0023,-0.1355,-0.9895,-0.0279,0.0163,-0.0008
2026-07-01T12:03:59.510Z,-0.0015,-0.1344,-0.9967,-0.0282,0.0128,-0.0064
2026-07-01T12:03:59.521Z,-0.0020,-0.1365,-0.9992,-0.0259,0.0226,-0.0040
2026-07-01T12:03:59.530Z,0.0006,-0.1364,-1.0031,-0.0176,0.0393,-0.0055
2026-07-01T12:03:59.540Z,0.0023,-0.1358,-1.0048,0.0028,0.0408,-0.0075
2026-07-01T12:03:59.552Z,0.0026,-0.1334,-1.0048,0.0110,0.0176,-0.0023
2026-07-01T12:03:59.560Z,0.0091,-0.1339,-0.9946,0.0158,0.0041,0.0102
2026-07-01T12:03:59.570Z,0.0089,-0.1348,-0.9866,0.0046,0.0006,0.0120
2026-07-01T12:03:59.580Z,0.0018,-0.1350,-0.9836,-0.0109,0.0096,0.0029
2026-07-01T12:03:59.590Z,-0.0042,-0.1357,-0.9855,-0.0223,0.0246,-0.0019
2026-07-01T12:03:59.601Z,-0.0033,-0.1329,-0.9891,-0.0286,0.0288,-0.0046
2026-07-01T12:03:59.610Z,0.0006,-0.1324,-0.9923,-0.0298,0.0234,-0.0069
2026-07-01T12:03:59.620Z,0.0017,-0.1335,-0.9918,-0.0341,0.0233,-0.0100
2026-07-01T12:03:59.630Z,0.0022,-0.1331,-0.9959,-0.0323,0.0311,-0.0069
2026-07-01T12:03:59.640Z,0.0034,-0.1358,-0.9963,-0.0249,0.0314,-0.0069
2026-07-01T12:03:59.652Z,0.0014,-0.1359,-0.9957,-0.0264,0.0248,0.0012
2026-07-01T12:03:59.660Z,0.0038,-0.1347,-0.9970,-0.0271,0.0176,0.0008
2026-07-01T12:03:59.669Z,0.0051,-0.1316,-0.9973,-0.0295,0.0055,0.0097
2026-07-01T12:03:59.680Z,0.0065,-0.1285,-0.9940,-0.0371,-0.0014,0.0103
2026-07-01T12:03:59.690Z,0.0021,-0.1275,-0.9937,-0.0495,0.0028,0.0107
2026-07-01T12:03:59.700Z,0.0030,-0.1315,-0.9924,-0.0728,0.0179,0.0101
2026-07-01T12:03:59.710Z,0.0042,-0.1342,-0.9881,-0.0918,0.0285,0.0092
2026-07-01T12:03:59.719Z,0.0019,-0.1317,-0.9890,-0.0893,0.0337,0.0015
2026-07-01T12:03:59.734Z,-0.0042,-0.1286,-0.9944,-0.0650,0.0275,0.0007
2026-07-01T12:03:59.740Z,-0.0021,-0.1286,-0.9993,-0.0280,0.0006,-0.0024
2026-07-01T12:03:59.750Z,0.0027,-0.1275,-1.0048,-0.0280,0.0006,-0.0024
2026-07-01T12:03:59.760Z,0.0060,-0.1279,-1.0099,0.0615,-0.0516,0.0074
2026-07-01T12:03:59.770Z,0.0086,-0.1292,-1.0098,0.0832,-0.0537,0.0181
2026-07-01T12:03:59.783Z,0.0099,-0.1304,-1.0043,0.0779,-0.0395,0.0231
2026-07-01T12:03:59.789Z,0.0073,-0.1320,-0.9915,0.0565,-0.0221,0.0232
2026-07-01T12:03:59.800Z,-0.0016,-0.1299,-0.9799,0.0306,0.0107,0.0137
2026-07-01T12:03:59.810Z,-0.0092,-0.1255,-0.9753,0.0055,0.0164,0.0069
2026-07-01T12:03:59.820Z,-0.0084,-0.1239,-0.9732,-0.0248,0.0074,-0.0007
2026-07-01T12:03:59.831Z,-0.0024,-0.1260,-0.9784,-0.0416,0.0004,-0.0013
2026-07-01T12:03:59.841Z,0.0036,-0.1252,-0.9897,-0.0457,-0.0067,-0.0022
2026-07-01T12:03:59.850Z,0.0015,-0.1257,-0.9979,-0.0360,-0.0132,-0.0025
2026-07-01T12:03:59.859Z,0.0015,-0.1257,-0.9979,-0.0149,-0.0185,-0.0015
2026-07-01T12:03:59.870Z,-0.0006,-0.1293,-1.0104,0.0114,-0.0129,-0.0033
2026-07-01T12:03:59.880Z,-0.0020,-0.1274,-1.0107,0.0275,-0.0059,-0.0036
2026-07-01T12:03:59.890Z,0.0000,-0.1296,-1.0029,0.0271,-0.0070,-0.0017
2026-07-01T12:03:59.900Z,-0.0017,-0.1281,-0.9928,0.0184,-0.0055,-0.0096
2026-07-01T12:03:59.911Z,-0.0073,-0.1287,-0.9859,0.0070,0.0074,-0.0126
2026-07-01T12:03:59.920Z,-0.0042,-0.1308,-0.9772,-0.0059,0.0119,-0.0137
2026-07-01T12:03:59.933Z,-0.0005,-0.1296,-0.9774,-0.0219,0.0106,-0.0112
2026-07-01T12:03:59.940Z,-0.0005,-0.1296,-0.9774,-0.0286,0.0149,-0.0102
2026-07-01T12:03:59.951Z,0.0045,-0.1300,-0.9858,-0.0337,0.0157,-0.0024
2026-07-01T12:03:59.960Z,0.0045,-0.1300,-0.9858,-0.0250,0.0136,0.0046
2026-07-01T12:03:59.971Z,0.0086,-0.1265,-1.0052,0.0004,0.0004,0.0153
2026-07-01T12:03:59.980Z,0.0086,-0.1265,-1.0052,0.0369,-0.0153,0.0147
2026-07-01T12:03:59.991Z,0.0042,-0.1298,-1.0265,0.0796,-0.0258,0.0125
2026-07-01T12:04:00.001Z,0.0021,-0.1306,-1.0174,0.1078,-0.0322,0.0129
2026-07-01T12:04:00.011Z,0.0035,-0.1325,-1.0040,0.1090,-0.0305,0.0092
2026-07-01T12:04:00.021Z,0.0008,-0.1354,-0.9835,0.0806,-0.0295,0.0004
2026-07-01T12:04:00.029Z,0.0008,-0.1354,-0.9835,0.0348,-0.0146,-0.0026
2026-07-01T12:04:00.040Z,-0.0011,-0.1365,-0.9640,-0.0071,0.0087,-0.0105
2026-07-01T12:04:00.052Z,-0.0093,-0.1360,-0.9619,-0.0410,0.0300,-0.0158
2026-07-01T12:04:00.060Z,-0.0093,-0.1360,-0.9619,-0.0555,0.0342,-0.0151
2026-07-01T12:04:00.071Z,0.0033,-0.1363,-0.9844,-0.0641,0.0186,-0.0013
2026-07-01T12:04:00.082Z,0.0120,-0.1319,-0.9962,-0.0713,-0.0033,0.0135
2026-07-01T12:04:00.091Z,0.0120,-0.1319,-0.9962,-0.0626,-0.0032,0.0186
2026-07-01T12:04:00.101Z,-0.0026,-0.1338,-1.0124,-0.0394,0.0097,0.0106
2026-07-01T12:04:00.111Z,-0.0026,-0.1338,-1.0124,-0.0053,0.0088,0.0047
2026-07-01T12:04:00.121Z,-0.0059,-0.1313,-1.0235,0.0351,-0.0109,0.0010
2026-07-01T12:04:00.131Z,0.0005,-0.1305,-1.0137,0.0678,-0.0314,0.0023
2026-07-01T12:04:00.141Z,0.0005,-0.1305,-1.0137,0.0854,-0.0339,0.0024
2026-07-01T12:04:00.152Z,-0.0021,-0.1307,-0.9908,0.0700,-0.0314,0.0044
2026-07-01T12:04:00.163Z,0.0033,-0.1299,-0.9754,0.0301,-0.0165,0.0071
2026-07-01T12:04:00.169Z,0.0033,-0.1299,-0.9754,0.0301,-0.0165,0.0071
2026-07-01T12:04:00.182Z,0.0011,-0.1331,-0.9663,-0.0406,0.0111,0.0040
2026-07-01T12:04:00.191Z,0.0044,-0.1303,-0.9779,-0.0406,0.0111,0.0040
2026-07-01T12:04:00.202Z,0.0061,-0.1286,-0.9913,-0.0402,0.0084,0.0127
2026-07-01T12:04:00.212Z,0.0061,-0.1286,-0.9913,-0.0105,0.0134,0.0087
2026-07-01T12:04:00.221Z,0.0008,-0.1300,-1.0023,0.0113,0.0328,0.0063
2026-07-01T12:04:00.229Z,0.0002,-0.1322,-1.0092,0.0113,0.0328,0.0063
2026-07-01T12:04:00.242Z,-0.0014,-0.1314,-1.0033,0.0044,0.0175,0.0026
2026-07-01T12:04:00.250Z,-0.0024,-0.1321,-0.9911,-0.0209,0.0041,0.0035
2026-07-01T12:04:00.261Z,0.0027,-0.1331,-0.9870,-0.0351,0.0020,0.0043
2026-07-01T12:04:00.271Z,0.0018,-0.1343,-0.9848,-0.0347,-0.0056,0.0053
2026-07-01T12:04:00.279Z,-0.0004,-0.1331,-0.9879,-0.0347,-0.0056,0.0053
2026-07-01T12:04:00.290Z,-0.0020,-0.1280,-0.9989,-0.0256,-0.0152,0.0008
2026-07-01T12:04:00.299Z,-0.0096,-0.1260,-1.0094,-0.0045,-0.0124,-0.0079
2026-07-01T12:04:00.312Z,-0.0087,-0.1275,-1.0090,0.0370,-0.0061,-0.0074
2026-07-01T12:04:00.320Z,-0.0062,-0.1292,-1.0026,0.0370,-0.0061,-0.0074
2026-07-01T12:04:00.329Z,-0.0067,-0.1294,-0.9975,0.0448,-0.0003,-0.0081
2026-07-01T12:04:00.340Z,-0.0081,-0.1283,-0.9907,0.0435,0.0116,-0.0107
2026-07-01T12:04:00.350Z,-0.0067,-0.1318,-0.9815,0.0262,0.0102,-0.0061
2026-07-01T12:04:00.360Z,-0.0010,-0.1328,-0.9697,0.0022,0.0030,-0.0042
2026-07-01T12:04:00.370Z,-0.0003,-0.1301,-0.9665,-0.0231,0.0129,-0.0011
2026-07-01T12:04:00.380Z,-0.0069,-0.1328,-0.9712,-0.0448,0.0258,-0.0071
2026-07-01T12:04:00.390Z,-0.0119,-0.1355,-0.9803,-0.0498,0.0448,-0.0133
2026-07-01T12:04:00.400Z,-0.0069,-0.1346,-0.9954,-0.0386,0.0562,-0.0175
2026-07-01T12:04:00.415Z,-0.0007,-0.1269,-1.0130,-0.0128,0.0536,-0.0202
2026-07-01T12:04:00.419Z,-0.0007,-0.1269,-1.0130,0.0142,0.0317,-0.0141
2026-07-01T12:04:00.430Z,0.0060,-0.1283,-1.0124,0.0348,0.0046,-0.0092
2026-07-01T12:04:00.440Z,0.0083,-0.1306,-1.0082,0.0382,-0.0253,-0.0062
2026-07-01T12:04:00.449Z,0.0083,-0.1301,-1.0064,0.0444,-0.0431,0.0054
2026-07-01T12:04:00.460Z,0.0091,-0.1307,-1.0050,0.0492,-0.0435,0.0062
2026-07-01T12:04:00.470Z,0.0024,-0.1337,-0.9990,0.0493,-0.0361,0.0073
2026-07-01T12:04:00.480Z,-0.0010,-0.1344,-0.9948,0.0465,-0.0287,0.0042
2026-07-01T12:04:00.490Z,-0.0035,-0.1334,-0.9904,0.0456,-0.0282,-0.0005
2026-07-01T12:04:00.500Z,-0.0033,-0.1329,-0.9877,0.0397,-0.0275,0.0007
2026-07-01T12:04:00.510Z,-0.0019,-0.1322,-0.9808,0.0193,-0.0171,-0.0018
2026-07-01T12:04:00.520Z,-0.0070,-0.1333,-0.9789,0.0014,0.0086,-0.0132
2026-07-01T12:04:00.530Z,-0.0105,-0.1345,-0.9765,-0.0241,0.0322,-0.0180
2026-07-01T12:04:00.542Z,-0.0007,-0.1364,-0.9806,-0.0383,0.0313,-0.0155
2026-07-01T12:04:00.550Z,-0.0007,-0.1364,-0.9806,-0.0374,0.0197,-0.0093
2026-07-01T12:04:00.560Z,0.0011,-0.1346,-0.9938,-0.0256,0.0123,-0.0056
2026-07-01T12:04:00.570Z,0.0014,-0.1378,-1.0042,-0.0075,-0.0004,-0.0027
2026-07-01T12:04:00.579Z,-0.0003,-0.1392,-1.0072,0.0076,-0.0187,-0.0022
2026-07-01T12:04:00.591Z,0.0004,-0.1374,-1.0146,0.0258,-0.0291,0.0036
2026-07-01T12:04:00.600Z,0.0024,-0.1392,-1.0148,0.0365,-0.0251,0.0062
2026-07-01T12:04:00.610Z,0.0015,-0.1384,-1.0087,0.0421,-0.0075,0.0120
2026-07-01T12:04:00.620Z,0.0016,-0.1381,-0.9988,0.0373,0.0030,0.0093
2026-07-01T12:04:00.630Z,-0.0017,-0.1351,-0.9864,0.0211,0.0137,0.0041
2026-07-01T12:04:00.641Z,-0.0014,-0.1316,-0.9759,0.0030,0.0186,0.0005
2026-07-01T12:04:00.650Z,0.0004,-0.1326,-0.9698,-0.0228,0.0146,-0.0023
2026-07-01T12:04:00.660Z,0.0053,-0.1361,-0.9668,-0.0468,0.0134,0.0040
2026-07-01T12:04:00.670Z,0.0044,-0.1359,-0.9780,-0.0567,0.0157,0.0024
2026-07-01T12:04:00.680Z,-0.0003,-0.1326,-0.9913,-0.0494,0.0058,0.0028
2026-07-01T12:04:00.690Z,0.0003,-0.1353,-1.0044,-0.0256,-0.0002,0.0075
2026-07-01T12:04:00.700Z,-0.0009,-0.1370,-1.0118,0.0061,0.0044,0.0084
2026-07-01T12:04:00.709Z,-0.0032,-0.1348,-1.0135,0.0336,0.0007,0.0080
2026-07-01T12:04:00.720Z,-0.0031,-0.1353,-1.0071,0.0459,-0.0051,0.0066
2026-07-01T12:04:00.730Z,-0.0027,-0.1351,-0.9948,0.0433,-0.0045,0.0114
2026-07-01T12:04:00.740Z,-0.0022,-0.1359,-0.9840,0.0183,0.0035,0.0086
2026-07-01T12:04:00.750Z,-0.0050,-0.1357,-0.9756,-0.0146,0.0177,0.0033
2026-07-01T12:04:00.761Z,-0.0085,-0.1341,-0.9742,-0.0429,0.0348,-0.0044
2026-07-01T12:04:00.770Z,-0.0084,-0.1337,-0.9797,-0.0633,0.0546,-0.0074
2026-07-01T12:04:00.780Z,-0.0079,-0.1319,-0.9838,-0.0683,0.0622,-0.0124
2026-07-01T12:04:00.790Z,-0.0042,-0.1299,-0.9923,-0.0610,0.0315,-0.0189
2026-07-01T12:04:00.800Z,-0.0012,-0.1250,-1.0072,-0.0309,0.0061,-0.0128
2026-07-01T12:04:00.810Z,0.0059,-0.1293,-1.0145,0.0032,-0.0121,-0.0040
2026-07-01T12:04:00.820Z,0.0062,-0.1314,-1.0088,0.0272,-0.0296,0.0048
2026-07-01T12:04:00.830Z,0.0048,-0.1313,-1.0010,0.0322,-0.0303,0.0100
2026-07-01T12:04:00.839Z,-0.0043,-0.1308,-0.9911,0.0174,-0.0290,0.0070
2026-07-01T12:04:00.850Z,-0.0114,-0.1337,-0.9865,-0.0018,-0.0118,0.0013
2026-07-01T12:04:00.860Z,-0.0096,-0.1345,-0.9867,-0.0091,0.0077,-0.0038
2026-07-01T12:04:00.870Z,-0.0069,-0.1344,-0.9897,-0.0117,0.0252,-0.0075
2026-07-01T12:04:00.880Z,-0.0085,-0.1334,-0.9969,0.0023,0.0281,-0.0127
2026-07-01T12:04:00.890Z,-0.0049,-0.1307,-1.0017,0.0173,0.0205,-0.0141
2026-07-01T12:04:00.900Z,0.0012,-0.1261,-0.9984,0.0290,0.0074,-0.0099
2026-07-01T12:04:00.910Z,0.0058,-0.1267,-0.9894,0.0190,-0.0101,-0.0089
2026-07-01T12:04:00.920Z,0.0029,-0.1307,-0.9846,0.0145,-0.0120,-0.0035
2026-07-01T12:04:00.930Z,-0.0002,-0.1346,-0.9861,0.0050,-0.0026,0.0033
2026-07-01T12:04:00.940Z,-0.0030,-0.1360,-0.9893,0.0044,0.0221,-0.0035
2026-07-01T12:04:00.950Z,-0.0024,-0.1362,-0.9961,0.0033,0.0268,-0.0081
2026-07-01T12:04:00.959Z,0.0050,-0.1351,-0.9966,0.0048,0.0153,-0.0018
2026-07-01T12:04:00.972Z,0.0081,-0.1349,-0.9969,0.0029,0.0098,-0.0094
2026-07-01T12:04:00.980Z,-0.0002,-0.1370,-0.9958,0.0035,0.0124,-0.0101
2026-07-01T12:04:00.990Z,0.0041,-0.1362,-0.9948,0.0001,0.0121,-0.0096
2026-07-01T12:04:01.000Z,0.0060,-0.1369,-0.9938,-0.0007,0.0110,-0.0110
2026-07-01T12:04:01.009Z,0.0013,-0.1369,-0.9939,-0.0016,0.0042,-0.0108
2026-07-01T12:04:01.022Z,0.0033,-0.1354,-0.9915,-0.0057,-0.0068,-0.0038
2026-07-01T12:04:01.030Z,0.0010,-0.1351,-0.9905,-0.0098,-0.0235,-0.0021
2026-07-01T12:04:01.040Z,0.0007,-0.1357,-0.9926,-0.0175,-0.0225,0.0000
2026-07-01T12:04:01.050Z,-0.0034,-0.1368,-0.9960,-0.0154,-0.0167,0.0001
2026-07-01T12:04:01.059Z,-0.0066,-0.1402,-0.9972,-0.0065,-0.0125,-0.0024
2026-07-01T12:04:01.071Z,-0.0055,-0.1378,-0.9971,0.0052,-0.0041,-0.0069
2026-07-01T12:04:01.080Z,-0.0072,-0.1369,-0.9955,0.0177,0.0028,-0.0077
2026-07-01T12:04:01.090Z,-0.0040,-0.1347,-0.9923,0.0156,0.0058,-0.0023
2026-07-01T12:04:01.100Z,0.0009,-0.1348,-0.9900,0.0142,0.0066,-0.0039
2026-07-01T12:04:01.110Z,-0.0027,-0.1348,-0.9894,0.0078,0.0159,-0.0018
2026-07-01T12:04:01.120Z,-0.0016,-0.1307,-0.9839,-0.0025,0.0244,0.0016
2026-07-01T12:04:01.130Z,0.0023,-0.1311,-0.9842,-0.0050,0.0226,0.0041
2026-07-01T12:04:01.141Z,0.0041,-0.1300,-0.9893,-0.0092,0.0162,0.0044
2026-07-01T12:04:01.150Z,0.0040,-0.1309,-0.9891,-0.0107,0.0042,0.0024
2026-07-01T12:04:01.160Z,0.0031,-0.1343,-0.9909,-0.0111,0.0027,-0.0030
2026-07-01T12:04:01.172Z,0.0009,-0.1333,-0.9980,0.0006,0.0012,-0.0032
2026-07-01T12:04:01.180Z,-0.0021,-0.1344,-1.0057,0.0182,-0.0132,-0.0012
2026-07-01T12:04:01.190Z,0.0013,-0.1360,-1.0045,0.0300,-0.0172,0.0022
2026-07-01T12:04:01.200Z,-0.0002,-0.1360,-1.0011,0.0342,-0.0139,0.0016
2026-07-01T12:04:01.210Z,-0.0016,-0.1334,-0.9974,0.0282,-0.0074,0.0053
2026-07-01T12:04:01.221Z,-0.0051,-0.1344,-0.9886,0.0133,0.0016,0.0063
2026-07-01T12:04:01.230Z,-0.0067,-0.1370,-0.9813,-0.0078,0.0209,0.0009
2026-07-01T12:04:01.241Z,-0.0068,-0.1366,-0.9826,-0.0153,0.0290,-0.0012
2026-07-01T12:04:01.251Z,-0.0087,-0.1317,-0.9869,-0.0177,0.0241,-0.0069
2026-07-01T12:04:01.260Z,-0.0048,-0.1371,-0.9919,-0.0129,0.0224,-0.0069
2026-07-01T12:04:01.271Z,-0.0015,-0.1366,-0.9938,-0.0012,0.0101,-0.0063
2026-07-01T12:04:01.279Z,0.0051,-0.1332,-0.9930,0.0056,0.0019,-0.0003
2026-07-01T12:04:01.290Z,0.0037,-0.1352,-0.9922,0.0020,0.0032,0.0048
2026-07-01T12:04:01.300Z,-0.0007,-0.1390,-0.9906,-0.0064,-0.0012,0.0020
2026-07-01T12:04:01.310Z,-0.0025,-0.1359,-0.9875,-0.0129,0.0063,0.0027
2026-07-01T12:04:01.322Z,-0.0067,-0.1337,-0.9881,-0.0229,0.0093,-0.0006
2026-07-01T12:04:01.330Z,-0.0047,-0.1335,-0.9919,-0.0217,0.0081,0.0039
2026-07-01T12:04:01.340Z,0.0009,-0.1352,-0.9994,-0.0127,0.0061,0.0045
2026-07-01T12:04:01.350Z,0.0002,-0.1355,-1.0030,-0.0042,0.0008,-0.0016
2026-07-01T12:04:01.360Z,-0.0032,-0.1354,-1.0058,0.0083,0.0090,-0.0043
2026-07-01T12:04:01.372Z,-0.0009,-0.1387,-1.0060,0.0244,0.0123,-0.0055
2026-07-01T12:04:01.380Z,0.0055,-0.1395,-0.9991,0.0346,-0.0012,0.0002
2026-07-01T12:04:01.389Z,0.0052,-0.1382,-0.9901,0.0333,-0.0188,0.0058
2026-07-01T12:04:01.401Z,0.0042,-0.1377,-0.9825,0.0191,-0.0203,0.0087
2026-07-01T12:04:01.410Z,0.0027,-0.1351,-0.9774,-0.0006,-0.0166,0.0095
2026-07-01T12:04:01.420Z,-0.0030,-0.1332,-0.9765,-0.0207,-0.0059,0.0082
2026-07-01T12:04:01.430Z,-0.0073,-0.1345,-0.9822,-0.0288,0.0075,0.0037
2026-07-01T12:04:01.440Z,-0.0105,-0.1344,-0.9906,-0.0317,0.0200,-0.0007
2026-07-01T12:04:01.454Z,-0.0051,-0.1351,-0.9955,-0.0271,0.0228,-0.0008
2026-07-01T12:04:01.463Z,-0.0051,-0.1351,-0.9955,-0.0133,0.0273,-0.0014
2026-07-01T12:04:01.470Z,-0.0005,-0.1349,-1.0016,0.0019,0.0260,-0.0010
2026-07-01T12:04:01.480Z,-0.0003,-0.1346,-0.9999,0.0138,0.0117,0.0056
2026-07-01T12:04:01.490Z,0.0100,-0.1342,-0.9957,0.0141,0.0002,0.0127
2026-07-01T12:04:01.501Z,0.0073,-0.1340,-0.9906,0.0027,-0.0081,0.0174
2026-07-01T12:04:01.510Z,-0.0038,-0.1342,-0.9915,-0.0083,-0.0011,0.0069
2026-07-01T12:04:01.520Z,-0.0116,-0.1346,-0.9975,-0.0138,0.0261,-0.0064
2026-07-01T12:04:01.530Z,-0.0116,-0.1346,-0.9975,-0.0138,0.0355,-0.0154
2026-07-01T12:04:01.540Z,0.0022,-0.1364,-0.9967,-0.0046,0.0186,-0.0088
2026-07-01T12:04:01.551Z,0.0080,-0.1339,-0.9948,0.0091,0.0017,-0.0001
2026-07-01T12:04:01.560Z,0.0087,-0.1338,-0.9906,0.0195,-0.0136,0.0111
2026-07-01T12:04:01.570Z,0.0061,-0.1328,-0.9814,0.0122,-0.0075,0.0144
2026-07-01T12:04:01.580Z,-0.0024,-0.1331,-0.9747,-0.0098,-0.0038,0.0103
2026-07-01T12:04:01.590Z,-0.0067,-0.1348,-0.9751,-0.0360,-0.0020,0.0078
2026-07-01T12:04:01.601Z,-0.0072,-0.1364,-0.9774,-0.0474,-0.0002,0.0085
2026-07-01T12:04:01.610Z,-0.0092,-0.1359,-0.9883,-0.0440,0.0120,0.0018
2026-07-01T12:04:01.620Z,-0.0081,-0.1333,-1.0051,-0.0263,0.0206,0.0002
2026-07-01T12:04:01.631Z,-0.0033,-0.1311,-1.0149,-0.0062,0.0137,0.0008
2026-07-01T12:04:01.640Z,-0.0023,-0.1314,-1.0137,0.0147,0.0023,0.0014
2026-07-01T12:04:01.652Z,-0.0020,-0.1305,-1.0129,0.0336,-0.0004,0.0012
2026-07-01T12:04:01.661Z,0.0023,-0.1305,-1.0071,0.0343,-0.0011,0.0024
2026-07-01T12:04:01.671Z,0.0008,-0.1331,-0.9957,0.0262,-0.0078,0.0035
2026-07-01T12:04:01.680Z,0.0008,-0.1331,-0.9957,0.0189,-0.0076,0.0062
2026-07-01T12:04:01.691Z,0.0049,-0.1331,-0.9834,0.0051,-0.0003,0.0108
2026-07-01T12:04:01.699Z,0.0049,-0.1331,-0.9834,-0.0086,-0.0055,0.0134
2026-07-01T12:04:01.710Z,0.0041,-0.1332,-0.9765,-0.0183,-0.0064,0.0108
2026-07-01T12:04:01.720Z,-0.0014,-0.1370,-0.9834,-0.0286,0.0054,0.0117
2026-07-01T12:04:01.730Z,-0.0014,-0.1370,-0.9834,-0.0369,0.0008,0.0083
2026-07-01T12:04:01.741Z,-0.0004,-0.1333,-0.9939,-0.0311,0.0078,0.0085
2026-07-01T12:04:01.751Z,-0.0037,-0.1355,-1.0035,-0.0179,0.0264,0.0039
2026-07-01T12:04:01.760Z,-0.0041,-0.1362,-1.0102,-0.0043,0.0103,0.0006
2026-07-01T12:04:01.770Z,-0.0017,-0.1332,-1.0048,0.0116,-0.0058,0.0049
2026-07-01T12:04:01.782Z,0.0043,-0.1308,-1.0004,0.0203,-0.0177,0.0145
2026-07-01T12:04:01.790Z,0.0036,-0.1334,-0.9922,0.0196,-0.0201,0.0178
2026-07-01T12:04:01.801Z,-0.0038,-0.1319,-0.9860,0.0073,-0.0059,0.0096
2026-07-01T12:04:01.811Z,-0.0082,-0.1306,-0.9836,-0.0160,0.0085,0.0066
2026-07-01T12:04:01.820Z,-0.0052,-0.1311,-0.9803,-0.0341,0.0104,0.0025
2026-07-01T12:04:01.834Z,-0.0060,-0.1292,-0.9880,-0.0371,0.0097,-0.0001
2026-07-01T12:04:01.840Z,-0.0052,-0.1274,-0.9964,-0.0246,0.0108,-0.0004
2026-07-01T12:04:01.851Z,-0.0054,-0.1300,-0.9998,-0.0002,0.0225,0.0034
2026-07-01T12:04:01.860Z,-0.0045,-0.1340,-1.0010,0.0303,0.0170,0.0010
2026-07-01T12:04:01.872Z,0.0004,-0.1344,-0.9995,0.0555,0.0007,0.0055
2026-07-01T12:04:01.881Z,0.0041,-0.1335,-0.9917,0.0629,-0.0029,0.0089
